Frequency(Hz),Return Loss(dB),Phase(deg),Rs,SWR,Xs,|Z|,Theta
1108414810,-1.92,-48.34,30.9,9.10,-103.9,108.4,-73.4
1111407823,-1.82,-52.25,25.8,9.57,-96.5,99.8,-75.0
1114400836,-1.70,-55.84,21.5,10.28,-90.4,92.9,-76.6
1117393849,-1.59,-59.37,18.2,10.93,-84.8,86.7,-77.9
1120386862,-1.49,-62.94,15.4,11.67,-79.5,81.0,-79.0
1123379875,-1.37,-66.35,13.0,12.68,-74.9,76.0,-80.2
1126372888,-1.28,-69.51,11.2,13.61,-70.9,71.8,-81.0
1129365901,-1.20,-72.56,9.7,14.52,-67.2,67.9,-81.7
1132358914,-1.10,-75.70,8.4,15.79,-63.7,64.2,-82.5
1135351927,-1.03,-78.69,7.4,16.83,-60.5,60.9,-83.1
1138344940,-1.00,-81.47,6.7,17.47,-57.6,58.0,-83.4
1141337953,-0.99,-84.32,6.3,17.49,-54.8,55.2,-83.4
1144330966,-0.99,-87.12,6.0,17.61,-52.2,52.6,-83.5
1147323979,-1.02,-90.14,5.8,17.13,-49.5,49.9,-83.3
1150316992,-1.09,-93.03,6.0,15.91,-47.1,47.4,-82.8
1153310005,-1.17,-96.13,6.0,14.93,-44.6,45.0,-82.3
1156303018,-1.23,-99.22,6.1,14.12,-42.2,42.6,-81.8
1159296031,-1.35,-102.52,6.4,12.88,-39.7,40.2,-80.9
1162289044,-1.51,-106.03,6.8,11.51,-37.2,37.8,-79.7
1165282057,-1.67,-109.68,7.1,10.45,-34.7,35.5,-78.4
1168275070,-1.84,-113.80,7.5,9.50,-32.1,32.9,-76.9
1171268083,-2.01,-118.14,7.8,8.66,-29.4,30.4,-75.1
1174261096,-2.23,-122.63,8.3,7.82,-26.8,28.0,-72.8
1177254109,-2.44,-127.40,8.7,7.16,-24.1,25.6,-70.3
1180247122,-2.69,-132.26,9.1,6.52,-21.5,23.4,-67.0
1183240135,-2.97,-137.27,9.7,5.90,-18.9,21.3,-62.8
1186233148,-3.34,-142.55,10.6,5.26,-16.3,19.4,-57.0
1189226161,-3.84,-147.50,11.8,4.59,-13.8,18.2,-49.6
1192219174,-4.57,-151.55,13.6,3.89,-11.8,18.0,-40.9
1195212187,-5.59,-153.81,16.3,3.21,-10.4,19.4,-32.6
