Frequency(Hz),Return Loss(dB),Phase(deg),Rs,SWR,Xs,|Z|,Theta
1799049916,-6.93,-127.11,22.8,2.64,-20.6,30.7,-42.0
1802423368,-6.83,-130.55,22.0,2.67,-19.2,29.2,-41.1
1805796820,-6.63,-132.22,21.2,2.74,-18.7,28.3,-41.4
1809170272,-6.48,-135.42,20.4,2.80,-17.5,26.9,-40.7
1812543724,-6.28,-138.99,19.4,2.89,-16.2,25.3,-39.8
1815917176,-6.23,-143.32,18.9,2.91,-14.4,23.7,-37.4
1819290628,-6.09,-147.73,18.1,2.97,-12.7,22.1,-35.1
1822664080,-6.05,-151.00,17.7,2.99,-11.4,21.1,-32.8
1826037532,-5.91,-154.60,17.1,3.05,-10.0,19.8,-30.3
1829410984,-5.91,-157.77,17.0,3.05,-8.7,19.1,-27.2
1832784436,-5.85,-160.56,16.6,3.08,-7.6,18.3,-24.7
1836157888,-5.91,-163.40,16.7,3.05,-6.5,17.9,-21.2
1839531340,-5.85,-166.67,16.4,3.08,-5.2,17.2,-17.6
1842904792,-5.84,-168.98,16.3,3.09,-4.3,16.9,-14.8
1846278244,-5.83,-170.98,16.3,3.09,-3.5,16.6,-12.2
1849651696,-5.93,-173.95,16.5,3.04,-2.4,16.6,-8.1
1853025148,-5.97,-176.22,16.6,3.02,-1.5,16.6,-5.1
1856398600,-6.07,-177.88,16.8,2.98,-0.8,16.8,-2.8
1859772052,-6.09,179.62,16.8,2.97,0.1,16.8,0.5
1863145504,-6.16,177.76,17.0,2.94,0.9,17.1,2.9
1866518956,-6.22,175.40,17.2,2.91,1.8,17.3,5.9
1869892408,-6.21,173.18,17.2,2.91,2.6,17.4,8.7
1873265860,-6.24,171.41,17.3,2.90,3.3,17.6,10.8
1876639312,-6.41,169.59,17.8,2.83,4.0,18.2,12.6
1880012764,-6.47,167.70,18.0,2.81,4.7,18.6,14.6
1883386216,-6.46,165.44,18.0,2.81,5.6,18.9,17.2
1886759668,-6.55,162.92,18.4,2.78,6.5,19.5,19.5
1890133120,-6.69,160.99,18.8,2.72,7.2,20.1,21.0
1893506572,-6.70,158.49,18.9,2.72,8.2,20.6,23.3
1896880024,-6.64,156.36,18.9,2.74,9.0,21.0,25.5
1900253476,-6.68,153.16,19.2,2.73,10.2,21.8,28.1
1903626928,-6.83,151.21,19.8,2.67,10.9,22.6,29.0
1907000380,-6.71,148.78,19.6,2.72,11.9,23.0,31.3
1910373832,-6.70,146.27,19.8,2.72,12.9,23.7,33.2
1913747284,-6.61,144.27,19.8,2.76,13.8,24.1,34.9
1917120736,-6.65,140.94,20.2,2.74,15.1,25.2,36.8
1920494188,-6.53,138.57,20.2,2.78,16.2,25.8,38.7
1923867640,-6.50,134.93,20.5,2.80,17.7,27.1,40.8
1927241092,-6.38,132.71,20.5,2.84,18.7,27.8,42.5
1930614544,-6.24,130.18,20.4,2.90,19.9,28.6,44.3
1933987996,-6.16,127.25,20.6,2.94,21.3,29.7,45.9
1937361448,-6.05,124.35,20.7,2.99,22.7,30.8,47.6
1940734900,-5.81,121.78,20.5,3.10,24.2,31.7,49.7
1944108352,-5.72,119.28,20.6,3.15,25.4,32.8,51.0
1947481804,-5.64,116.48,20.9,3.19,26.9,34.1,52.1
1950855256,-5.39,114.02,20.6,3.33,28.4,35.1,54.1
1954228708,-5.32,111.57,20.9,3.37,29.8,36.4,55.0
1957602160,-5.07,109.31,20.5,3.52,31.3,37.4,56.8
1960975612,-5.06,106.94,21.0,3.53,32.6,38.8,57.2
1964349064,-4.85,104.34,20.9,3.68,34.4,40.3,58.8
1967722516,-4.75,102.15,21.1,3.75,35.8,41.6,59.6
1971095968,-4.76,100.75,21.5,3.74,36.6,42.5,59.6
1974469420,-4.67,98.15,21.8,3.81,38.4,44.2,60.3
1977842872,-4.64,94.79,22.8,3.83,40.5,46.5,60.6
1981216324,-4.61,92.99,23.2,3.86,41.7,47.8,60.9
1984589776,-4.61,89.67,24.4,3.86,43.9,50.3,60.9
1987963228,-4.76,87.60,25.9,3.74,44.9,51.8,60.0
1991336680,-4.82,84.81,27.3,3.70,46.7,54.1,59.6
1994710132,-4.86,82.28,28.7,3.67,48.3,56.2,59.3
1998083584,-4.85,79.10,30.3,3.67,50.6,58.9,59.1
2001457036,-5.01,75.57,33.1,3.56,52.5,62.1,57.8
2004830488,-5.11,72.18,35.7,3.50,54.6,65.2,56.8
2008203940,-5.16,68.37,38.7,3.46,57.1,69.0,55.9
2011577392,-5.32,64.15,43.0,3.37,59.4,73.3,54.1
2014950844,-5.36,60.53,46.6,3.34,61.8,77.4,53.0
2018324296,-5.40,56.56,51.1,3.32,64.4,82.2,51.6
2021697748,-5.47,51.72,57.4,3.28,67.1,88.3,49.4
2025071200,-5.51,46.92,64.6,3.26,69.5,94.9,47.1
2028444652,-5.43,42.43,71.9,3.30,72.7,102.3,45.3
2031818104,-5.33,38.00,80.4,3.36,75.7,110.4,43.3
2035191556,-5.32,33.87,89.7,3.37,76.7,118.0,40.5
2038565008,-5.24,30.02,99.5,3.41,77.7,126.3,38.0
2041938460,-5.19,25.30,113.3,3.45,76.4,136.6,34.0
2045311912,-5.05,21.52,126.2,3.54,75.3,147.0,30.8
2048685364,-5.06,16.91,141.4,3.53,66.7,156.4,25.3
2052058816,-4.95,14.06,152.8,3.60,61.7,164.7,22.0
2055432268,-4.97,9.89,164.9,3.59,46.9,171.4,15.9
2058805720,-4.93,5.94,175.2,3.62,30.3,177.8,9.8
2062179172,-4.83,2.25,183.6,3.69,12.3,184.0,3.8
2065552624,-4.87,-1.19,182.6,3.66,-6.4,182.7,-2.0
2068926076,-4.97,-5.09,175.5,3.59,-25.8,177.4,-8.4
2072299528,-5.07,-9.56,163.3,3.52,-43.9,169.1,-15.1
2075672980,-5.06,-13.40,152.7,3.53,-57.5,163.1,-20.6
2079046432,-5.10,-17.38,139.4,3.51,-67.0,154.7,-25.7
2082419884,-5.20,-21.36,125.4,3.44,-71.9,144.5,-29.8
2085793336,-5.27,-26.19,110.2,3.40,-75.4,133.5,-34.4
2089166788,-5.30,-31.13,96.5,3.38,-77.0,123.5,-38.6
2092540240,-5.33,-35.45,86.0,3.36,-76.3,115.0,-41.6
2095913692,-5.48,-41.31,74.1,3.28,-72.7,103.8,-44.4
2099287144,-5.39,-45.59,66.3,3.32,-71.5,97.5,-47.2
2102660596,-5.36,-51.21,57.6,3.35,-68.4,89.4,-49.9
2106034048,-5.31,-55.61,51.8,3.37,-65.7,83.7,-51.8
2109407500,-5.10,-60.59,45.3,3.51,-63.5,78.0,-54.5
2112780952,-5.12,-65.79,40.6,3.49,-59.3,71.9,-55.6
2116154404,-4.86,-70.27,35.8,3.66,-57.2,67.5,-57.9
2119527856,-4.68,-74.37,32.2,3.80,-54.8,63.5,-59.6
2122901308,-4.48,-78.42,28.8,3.96,-52.4,59.8,-61.2
2126274760,-4.35,-81.93,26.4,4.08,-50.1,56.7,-62.2
2129648212,-4.21,-86.36,23.9,4.20,-47.2,52.9,-63.2
2133021664,-3.92,-89.99,21.2,4.50,-45.3,50.0,-65.0
2136395116,-3.75,-93.88,19.1,4.71,-42.9,47.0,-66.0
2139768568,-3.57,-97.14,17.5,4.93,-41.0,44.6,-66.9
2143142020,-3.63,-100.52,16.9,4.86,-38.7,42.2,-66.4
2146515472,-3.38,-103.21,15.3,5.21,-37.3,40.3,-67.7
2149888924,-3.25,-106.14,14.2,5.40,-35.6,38.3,-68.2
2153262376,-3.13,-108.34,13.3,5.61,-34.4,36.9,-68.8
2156635828,-3.19,-111.30,13.1,5.50,-32.5,35.1,-68.0
2160009280,-3.11,-115.54,12.2,5.64,-30.2,32.5,-67.9
2163382732,-3.05,-117.74,11.7,5.75,-29.0,31.3,-67.9
2166756184,-3.12,-120.05,11.7,5.62,-27.6,30.0,-67.0
2170129636,-3.07,-123.16,11.2,5.72,-26.0,28.3,-66.7
2173503088,-3.07,-126.67,10.9,5.72,-24.2,26.5,-65.8
2176876540,-3.11,-129.88,10.7,5.64,-22.5,24.9,-64.5
2180249992,-3.12,-133.47,10.5,5.62,-20.7,23.2,-63.2
2183623444,-3.14,-136.22,10.3,5.60,-19.4,21.9,-61.9
2186996896,-3.17,-139.35,10.2,5.55,-17.8,20.6,-60.2
2190370348,-3.26,-143.04,10.3,5.39,-16.1,19.1,-57.4
2193743800,-3.28,-146.82,10.1,5.35,-14.3,17.6,-54.7
2197117252,-3.34,-150.21,10.2,5.26,-12.8,16.3,-51.5
2200490704,-3.24,-153.77,9.7,5.43,-11.2,14.8,-49.2
2203864156,-3.33,-157.64,9.8,5.27,-9.5,13.7,-44.0
2207237608,-3.22,-161.00,9.4,5.46,-8.1,12.4,-40.6
2210611060,-3.28,-165.41,9.5,5.35,-6.2,11.3,-33.1
2213984512,-3.22,-168.83,9.2,5.46,-4.7,10.4,-27.1
2217357964,-3.24,-172.22,9.3,5.43,-3.3,9.8,-19.5
2220731416,-3.11,-175.04,8.9,5.65,-2.1,9.1,-13.3
2224104868,-3.12,-178.44,8.9,5.64,-0.7,8.9,-4.3
2227478320,-3.09,177.50,8.8,5.69,1.1,8.9,6.9
2230851772,-3.11,174.65,8.9,5.64,2.3,9.2,14.3
2234225224,-3.14,171.54,9.0,5.60,3.6,9.7,21.7
2237598676,-3.03,168.74,8.7,5.79,4.8,9.9,28.8
2240972128,-3.08,164.94,8.9,5.70,6.4,11.0,35.7
2244345580,-3.16,162.40,9.2,5.56,7.5,11.9,39.1
2247719032,-3.23,159.58,9.5,5.44,8.7,12.9,42.5
2251092484,-3.35,156.39,9.9,5.25,10.1,14.1,45.4
2254465936,-3.43,153.03,10.3,5.13,11.5,15.4,48.2
2257839388,-3.59,149.37,10.9,4.91,13.1,17.0,50.2
2261212840,-3.82,145.96,11.8,4.62,14.5,18.7,51.0
2264586292,-3.90,141.77,12.3,4.53,16.4,20.5,53.1
2267959744,-4.07,138.39,13.1,4.35,17.9,22.1,53.8
2271333196,-4.31,133.71,14.2,4.11,19.9,24.5,54.4
2274706648,-4.53,130.31,15.3,3.92,21.3,26.2,54.4
2278080100,-4.59,125.17,16.1,3.87,23.8,28.7,55.9
2281453552,-4.79,120.40,17.5,3.72,25.9,31.3,56.1
2284827004,-4.95,115.30,18.9,3.60,28.4,34.1,56.4
2288200456,-4.94,110.85,19.7,3.61,30.7,36.5,57.3
2291573908,-5.24,105.06,22.1,3.41,33.4,40.0,56.4
2294947360,-5.27,100.15,23.6,3.40,36.0,43.1,56.8
2298320812,-5.37,95.92,25.3,3.34,38.2,45.9,56.5
2301694264,-5.28,90.13,27.1,3.39,41.9,49.9,57.2
2305067716,-5.46,86.09,29.5,3.29,43.9,52.9,56.1
2308441168,-5.61,80.67,32.8,3.21,46.8,57.2,55.0
2311814620,-5.56,76.24,35.1,3.23,49.9,61.0,54.8
2315188072,-5.59,70.30,39.3,3.21,53.7,66.5,53.8
2318561524,-5.68,66.58,42.6,3.17,55.7,70.1,52.6
2321934976,-5.64,62.77,45.7,3.19,58.4,74.2,52.0
2325308428,-5.77,58.65,50.4,3.12,60.3,78.6,50.1
2328681880,-5.91,52.82,57.7,3.05,62.6,85.2,47.4
2332055332,-5.96,48.64,63.5,3.03,64.3,90.3,45.4
2335428784,-6.20,44.46,70.3,2.92,63.5,94.7,42.1
2338802236,-6.38,39.60,78.4,2.85,62.3,100.2,38.5
2342175688,-6.47,34.93,86.7,2.81,60.9,105.9,35.1
2345549140,-6.83,30.83,93.2,2.67,54.9,108.2,30.5
2348922592,-7.07,25.37,101.6,2.59,48.0,112.4,25.3
2352296044,-7.46,20.91,105.7,2.47,38.9,112.7,20.2
2355669496,-7.63,14.82,112.0,2.42,28.8,115.7,14.4
2359042948,-8.06,9.11,112.3,2.31,16.7,113.6,8.4
2362416400,-8.32,3.22,111.9,2.24,5.7,112.0,2.9
2365789852,-8.36,-4.60,111.1,2.24,-8.0,111.4,-4.1
2369163304,-8.60,-10.37,105.8,2.18,-16.4,107.1,-8.8
2372536756,-8.56,-17.62,100.6,2.19,-26.4,104.0,-14.7
2375910208,-8.66,-24.33,93.1,2.17,-32.8,98.7,-19.4
2379283660,-8.54,-30.84,86.4,2.20,-38.6,94.7,-24.1
2382657112,-8.56,-35.80,80.6,2.19,-40.9,90.4,-26.9
2386030564,-8.56,-42.72,72.8,2.19,-42.9,84.5,-30.5
2389404016,-8.57,-48.83,66.4,2.19,-43.3,79.3,-33.1
2392777468,-8.54,-55.11,60.4,2.20,-43.1,74.2,-35.5
2396150920,-8.43,-60.01,56.0,2.22,-42.9,70.5,-37.4
2399524372,-8.52,-64.15,52.8,2.20,-41.5,67.2,-38.2
2402897824,-8.47,-69.75,48.7,2.21,-40.2,63.1,-39.5
