Frequency(Hz),Return Loss(dB),Phase(deg),Rs,SWR,Xs,|Z|,Theta
399070729,-2.85,-149.65,8.7,6.15,-13.2,15.8,-56.5
402063742,-2.79,-151.39,8.5,6.28,-12.4,15.0,-55.7
405056755,-2.74,-153.19,8.2,6.40,-11.6,14.2,-54.6
408049768,-2.68,-155.02,8.0,6.54,-10.8,13.4,-53.5
411042781,-2.62,-156.92,7.8,6.68,-10.0,12.7,-52.0
414035794,-2.56,-158.80,7.6,6.84,-9.2,11.9,-50.4
417028807,-2.51,-160.84,7.4,6.97,-8.3,11.1,-48.3
420021820,-2.46,-162.86,7.2,7.11,-7.4,10.3,-45.8
423014833,-2.42,-165.00,7.0,7.22,-6.5,9.6,-42.5
426007846,-2.38,-167.26,6.9,7.33,-5.5,8.8,-38.4
429000859,-2.36,-169.49,6.8,7.40,-4.5,8.2,-33.5
431993872,-2.34,-171.81,6.7,7.47,-3.5,7.6,-27.6
434986885,-2.31,-174.20,6.6,7.55,-2.5,7.1,-20.5
437979898,-2.31,-176.72,6.6,7.57,-1.4,6.8,-12.0
440972911,-2.29,-179.29,6.6,7.63,-0.3,6.6,-2.6
443965924,-2.27,178.17,6.5,7.69,0.8,6.5,6.9
446958937,-2.25,175.60,6.4,7.77,1.9,6.7,16.4
449951950,-2.22,172.91,6.4,7.87,3.0,7.1,25.5
452944963,-2.19,170.26,6.3,7.97,4.2,7.6,33.6
455937976,-2.14,167.59,6.2,8.15,5.4,8.2,40.8
458930989,-2.09,164.94,6.1,8.33,6.5,8.9,46.9
461924002,-2.04,162.36,6.0,8.57,7.6,9.7,52.0
464917015,-1.98,159.87,5.9,8.79,8.8,10.5,56.2
467910028,-1.92,157.41,5.7,9.07,9.9,11.4,59.8
470903041,-1.87,154.97,5.6,9.34,11.0,12.3,62.9
473896054,-1.81,152.76,5.5,9.63,12.0,13.2,65.4
476889067,-1.75,150.66,5.4,9.95,12.9,14.0,67.5
479882080,-1.72,148.62,5.3,10.15,13.9,14.9,69.1
482875093,-1.67,146.67,5.2,10.42,14.8,15.7,70.6
485868106,-1.66,144.86,5.2,10.52,15.7,16.5,71.6
488861119,-1.64,143.00,5.2,10.62,16.6,17.4,72.5
491854132,-1.65,141.31,5.3,10.54,17.4,18.2,73.0
494847145,-1.66,139.62,5.4,10.50,18.2,19.0,73.5
497840158,-1.70,138.07,5.6,10.25,18.9,19.8,73.6
500833171,-1.75,136.45,5.8,9.97,19.7,20.6,73.6
503826184,-1.77,134.81,5.9,9.85,20.6,21.4,73.9
506819197,-1.83,133.25,6.2,9.50,21.3,22.2,73.7
509812210,-1.89,131.65,6.5,9.22,22.1,23.1,73.6
512805223,-1.94,129.90,6.8,8.98,23.0,24.0,73.6
515798236,-2.00,128.08,7.1,8.74,24.0,25.0,73.6
518791249,-2.07,126.23,7.4,8.44,24.9,26.0,73.4
521784262,-2.14,124.19,7.8,8.17,26.0,27.1,73.3
524777275,-2.23,122.04,8.3,7.83,27.1,28.4,73.0
527770288,-2.29,119.80,8.7,7.62,28.3,29.6,72.9
530763301,-2.39,117.43,9.3,7.30,29.6,31.0,72.5
533756314,-2.47,114.92,9.9,7.07,31.0,32.5,72.3
536749327,-2.53,112.28,10.4,6.91,32.5,34.2,72.3
539742340,-2.61,109.68,11.0,6.70,34.1,35.8,72.0
542735353,-2.66,106.84,11.6,6.58,35.8,37.6,72.0
545728366,-2.69,103.90,12.2,6.52,37.7,39.6,72.1
548721379,-2.71,100.95,12.8,6.46,39.6,41.6,72.1
551714392,-2.71,97.95,13.4,6.45,41.7,43.8,72.2
554707405,-2.70,94.79,13.9,6.49,44.0,46.2,72.4
557700418,-2.66,91.76,14.4,6.58,46.4,48.6,72.7
560693431,-2.62,88.83,14.9,6.69,48.8,51.0,73.0
563686444,-2.58,85.80,15.5,6.79,51.3,53.6,73.2
566679457,-2.50,82.82,15.9,6.99,54.1,56.4,73.6
569672470,-2.42,80.01,16.3,7.23,56.9,59.2,74.0
572665483,-2.35,77.10,16.8,7.45,59.9,62.2,74.3
575658496,-2.24,74.44,17.1,7.79,62.9,65.2,74.8
578651509,-2.13,71.68,17.3,8.21,66.3,68.5,75.4
581644522,-2.04,69.03,17.7,8.55,69.7,71.9,75.8
584637535,-1.94,66.71,17.9,8.98,72.9,75.1,76.2
587630548,-1.83,64.07,18.2,9.51,76.9,79.0,76.7
590623561,-1.72,61.86,18.2,10.13,80.4,82.5,77.3
593616574,-1.64,59.49,18.6,10.64,84.4,86.5,77.6
596609587,-1.56,57.33,19.0,11.15,88.3,90.4,77.9
599602600,-1.46,55.11,19.2,11.89,92.7,94.7,78.3
602595613,-1.41,52.88,19.9,12.34,97.3,99.3,78.4
605588626,-1.35,50.70,20.6,12.92,102.2,104.2,78.6
608581639,-1.28,48.43,21.3,13.59,107.7,109.8,78.8
611574652,-1.23,46.38,22.2,14.13,113.0,115.2,78.9
614567665,-1.20,44.23,23.7,14.49,119.0,121.3,78.8
617560678,-1.16,42.00,25.2,14.97,125.9,128.4,78.7
620553691,-1.14,39.73,27.4,15.31,133.4,136.2,78.4
623546704,-1.10,37.35,29.7,15.85,142.4,145.5,78.2
626539717,-1.07,34.89,33.1,16.20,152.6,156.1,77.8
629532730,-1.06,32.45,37.5,16.37,164.0,168.2,77.1
632525743,-1.05,29.99,42.8,16.60,177.0,182.2,76.4
635518756,-1.04,27.26,50.7,16.73,193.7,200.3,75.3
638511769,-1.00,24.43,59.9,17.43,215.1,223.3,74.4
641504782,-0.98,21.54,74.2,17.73,240.8,252.0,72.9
644497795,-0.96,18.73,94.0,18.05,271.6,287.4,70.9
647490808,-0.95,15.73,125.8,18.36,312.3,336.7,68.1
650483821,-0.88,12.78,170.1,19.68,369.3,406.6,65.3
653476834,-0.83,9.48,263.1,20.85,450.8,522.0,59.7
656469847,-0.79,6.16,459.4,22.02,541.6,710.2,49.7
659462860,-0.71,3.08,851.9,24.32,556.3,1017.4,33.1
662455873,-0.63,-0.06,1378.5,27.58,-18.7,1378.7,-0.8
665448886,-0.55,-3.39,842.6,31.56,-786.5,1152.6,-43.0
668441899,-0.46,-6.20,363.5,38.02,-746.2,830.0,-64.0
671434912,-0.38,-9.52,146.9,46.27,-562.1,581.0,-75.4
674427925,-0.27,-13.24,56.6,65.37,-423.4,427.2,-82.4
677420938,-0.15,-16.37,21.6,114.05,-346.4,347.1,-86.4
680413951,-0.07,-19.57,6.6,261.69,-289.8,289.9,-88.7
683406964,0.00,-22.62,0.0,?,-249.9,249.9,-90.0
686399977,0.00,-25.67,0.0,?,-219.4,219.4,-90.0
689392990,0.00,-28.85,0.0,?,-194.4,194.4,-90.0
692386003,0.00,-31.57,0.0,?,-176.9,176.9,-90.0
695379016,0.00,-34.31,0.0,?,-162.0,162.0,-90.0
698372029,0.00,-37.31,0.0,?,-148.1,148.1,-90.0
701365042,0.00,-40.07,0.0,?,-137.1,137.1,-90.0
704358055,0.00,-42.88,0.0,?,-127.3,127.3,-90.0
707351068,0.00,-45.65,0.0,?,-118.8,118.8,-90.0
710344081,0.00,-48.30,0.0,?,-111.5,111.5,-90.0
713337094,0.00,-50.99,0.0,?,-104.8,104.8,-90.0
716330107,0.00,-53.99,0.0,?,-98.1,98.1,-90.0
719323120,0.00,-56.70,0.0,?,-92.7,92.7,-90.0
722316133,0.00,-59.50,0.0,?,-87.5,87.5,-90.0
725309146,0.00,-62.39,0.0,?,-82.6,82.6,-90.0
728302159,0.00,-65.43,0.0,?,-77.8,77.8,-90.0
731295172,0.00,-68.12,0.0,?,-74.0,74.0,-90.0
734288185,-0.02,-71.22,0.2,760.22,-69.8,69.8,-89.8
737281198,-0.12,-74.35,0.9,144.19,-65.9,65.9,-89.2
740274211,-0.25,-77.72,1.8,69.31,-62.0,62.1,-88.3
743267224,-0.40,-80.92,2.7,43.93,-58.6,58.6,-87.4
746260237,-0.52,-84.38,3.3,33.31,-55.1,55.2,-86.5
749253250,-0.62,-87.68,3.7,28.13,-51.9,52.1,-85.9
752246263,-0.74,-91.24,4.2,23.44,-48.8,48.9,-85.1
755239276,-0.88,-94.95,4.7,19.72,-45.6,45.9,-84.2
758232289,-0.95,-98.61,4.8,18.25,-42.8,43.0,-83.7
761225302,-1.02,-102.27,4.8,16.98,-40.1,40.4,-83.1
764218315,-1.10,-106.07,5.0,15.78,-37.4,37.7,-82.5
767211328,-1.15,-109.85,4.9,15.08,-34.9,35.2,-81.9
770204341,-1.21,-113.45,5.0,14.33,-32.6,33.0,-81.3
773197354,-1.23,-117.09,4.8,14.18,-30.4,30.8,-81.0
776190367,-1.23,-120.80,4.7,14.10,-28.2,28.6,-80.6
779183380,-1.23,-124.22,4.5,14.12,-26.3,26.7,-80.2
782176393,-1.22,-127.69,4.4,14.23,-24.4,24.8,-79.9
785169406,-1.16,-131.03,4.0,14.96,-22.6,23.0,-79.9
788162419,-1.13,-134.12,3.8,15.34,-21.1,21.4,-79.7
791155432,-1.10,-137.27,3.7,15.74,-19.5,19.8,-79.4
794148445,-1.06,-140.15,3.4,16.43,-18.0,18.4,-79.2
797141458,-1.03,-142.96,3.3,16.81,-16.7,17.0,-78.8
800134471,-0.99,-145.89,3.1,17.53,-15.3,15.6,-78.5
803127484,-0.95,-148.40,3.0,18.23,-14.1,14.4,-78.1
806120497,-0.93,-151.07,2.8,18.73,-12.9,13.2,-77.5
809113510,-0.93,-153.59,2.8,18.77,-11.7,12.0,-76.5
812106523,-0.92,-155.99,2.8,18.87,-10.6,11.0,-75.4
815099536,-0.94,-158.38,2.8,18.51,-9.5,9.9,-73.6
818092549,-0.95,-160.79,2.8,18.32,-8.4,8.9,-71.6
821085562,-0.97,-163.21,2.8,18.00,-7.4,7.9,-68.9
824078575,-1.01,-165.49,2.9,17.23,-6.3,7.0,-65.1
827071588,-1.04,-167.94,3.0,16.77,-5.3,6.1,-60.2
830064601,-1.09,-170.32,3.2,15.92,-4.2,5.3,-53.1
833057614,-1.15,-172.75,3.3,15.15,-3.2,4.6,-43.6
836050627,-1.20,-175.33,3.4,14.54,-2.0,4.0,-30.5
839043640,-1.24,-177.92,3.6,14.00,-0.9,3.7,-14.2
842036653,-1.30,179.42,3.7,13.35,0.3,3.8,3.9
845029666,-1.35,176.78,3.9,12.94,1.4,4.1,19.8
848022679,-1.39,174.04,4.0,12.54,2.6,4.8,32.9
851015692,-1.41,171.25,4.1,12.31,3.8,5.6,42.9
854008705,-1.41,168.53,4.1,12.33,5.0,6.5,50.6
857001718,-1.42,165.67,4.1,12.28,6.2,7.5,56.5
859994731,-1.40,163.01,4.1,12.42,7.4,8.5,61.0
862987744,-1.38,160.29,4.1,12.66,8.6,9.5,64.8
865980757,-1.33,157.65,4.0,13.06,9.8,10.6,67.9
868973770,-1.30,155.12,3.9,13.43,11.0,11.6,70.4
871966783,-1.23,152.68,3.7,14.15,12.1,12.7,72.8
874959796,-1.18,150.35,3.6,14.74,13.2,13.7,74.6
877952809,-1.13,148.09,3.5,15.33,14.2,14.7,76.1
880945822,-1.09,145.93,3.4,15.92,15.3,15.6,77.3
883938835,-1.03,143.86,3.3,16.83,16.2,16.6,78.6
886931848,-1.02,141.97,3.3,17.04,17.2,17.5,79.2
889924861,-0.96,139.97,3.1,18.11,18.2,18.4,80.2
892917874,-0.96,138.09,3.2,18.04,19.1,19.3,80.6
895910887,-0.98,136.22,3.3,17.78,20.0,20.3,80.7
898903900,-0.99,134.34,3.3,17.58,21.0,21.2,80.9
901896913,-1.02,132.47,3.5,17.02,21.9,22.2,80.9
904889926,-1.07,130.62,3.7,16.25,22.9,23.2,80.8
907882939,-1.14,128.64,4.0,15.21,23.9,24.3,80.4
910875952,-1.22,126.65,4.4,14.27,25.0,25.3,80.0
913868965,-1.33,124.61,4.8,13.13,26.1,26.5,79.5
916861978,-1.44,122.37,5.4,12.12,27.3,27.8,78.9
919854991,-1.53,120.10,5.9,11.35,28.5,29.1,78.4
922848004,-1.65,117.62,6.5,10.54,29.9,30.6,77.8
925841017,-1.78,115.08,7.2,9.78,31.3,32.1,77.1
928834030,-1.94,112.28,8.0,9.01,33.0,33.9,76.3
931827043,-2.05,109.31,8.8,8.51,34.7,35.8,75.8
934820056,-2.18,106.40,9.7,8.00,36.5,37.8,75.2
937813069,-2.31,103.09,10.7,7.56,38.6,40.0,74.5
940806082,-2.43,99.63,11.7,7.19,40.9,42.5,74.0
943799095,-2.53,95.98,12.9,6.92,43.4,45.2,73.5
946792108,-2.64,92.23,14.2,6.62,46.0,48.2,72.8
949785121,-2.68,88.42,15.4,6.53,49.0,51.3,72.6
952778134,-2.79,84.39,17.1,6.27,52.1,54.9,71.8
955771147,-2.87,79.94,19.1,6.12,55.9,59.1,71.2
958764160,-2.95,75.74,21.4,5.94,59.7,63.4,70.3
961757173,-2.99,71.19,23.8,5.88,64.2,68.5,69.7
964750186,-3.08,66.40,27.3,5.69,69.1,74.3,68.4
967743199,-3.14,61.54,31.3,5.59,74.6,80.9,67.2
970736212,-3.29,56.36,37.4,5.34,80.2,88.5,65.0
973729225,-3.54,50.53,46.7,4.98,86.1,97.9,61.5
976722238,-3.84,44.66,58.9,4.59,90.5,108.0,57.0
979715251,-4.38,38.08,76.7,4.05,89.9,118.2,49.5
982708264,-5.21,30.88,97.3,3.43,78.4,125.0,38.9
985701277,-6.60,22.82,109.6,2.76,50.9,120.8,24.9
988694290,-8.96,14.24,100.1,2.11,20.1,102.1,11.3
991687303,-13.45,8.01,76.5,1.54,4.7,76.6,3.6
994680316,-23.20,31.23,56.1,1.15,4.0,56.3,4.1
997673329,-17.68,120.57,42.7,1.30,9.8,43.8,12.9
1000666342,-11.44,117.90,35.1,1.73,17.9,39.4,27.0
1003659355,-8.16,108.07,30.4,2.28,26.6,40.4,41.3
1006652368,-6.18,98.33,27.5,2.93,35.1,44.6,52.0
1009645381,-4.83,89.70,25.4,3.69,43.3,50.2,59.6
1012638394,-3.93,82.35,24.1,4.49,51.0,56.4,64.7
1015631407,-3.28,75.89,23.3,5.37,58.6,63.0,68.3
1018624420,-2.79,70.42,22.8,6.28,65.7,69.6,70.9
1021617433,-2.44,65.58,22.7,7.17,72.7,76.2,72.6
1024610446,-2.18,61.00,23.2,8.00,80.0,83.3,73.8
1027603459,-2.00,56.94,24.1,8.72,87.1,90.4,74.5
1030596472,-1.88,52.96,25.9,9.29,94.8,98.3,74.7
1033589485,-1.76,49.37,27.7,9.89,102.7,106.3,74.9
